name,pChEMBL Value,ALogP,ALogP_MR,ES_Count_aaaC,ES_Count_aaCH,ES_Count_aaN,ES_Count_aaNH,ES_Count_aaO,ES_Count_aasC,ES_Count_aasN,ES_Count_dCH2,ES_Count_ddC,ES_Count_ddsN,ES_Count_dNH,ES_Count_dO,ES_Count_dsCH,ES_Count_dsN,ES_Count_dssC,ES_Count_sCH3,ES_Count_sNH2,ES_Count_sNH3,ES_Count_sOH,ES_Count_ssCH2,ES_Count_ssNH,ES_Count_ssNH2,ES_Count_ssO,ES_Count_sssCH,ES_Count_sssN,ES_Count_sssNH,ES_Count_ssssC,ES_Count_ssssN,ES_Count_tCH,ES_Count_tN,ES_Count_tsC,ES_Sum_aaaC,ES_Sum_aaCH,ES_Sum_aaN,ES_Sum_aaNH,ES_Sum_aaO,ES_Sum_aasC,ES_Sum_aasN,ES_Sum_dCH2,ES_Sum_ddC,ES_Sum_ddsN,ES_Sum_dNH,ES_Sum_dO,ES_Sum_dsCH,ES_Sum_dsN,ES_Sum_dssC,ES_Sum_sCH3,ES_Sum_sNH2,ES_Sum_sNH3,ES_Sum_sOH,ES_Sum_ssCH2,ES_Sum_ssNH,ES_Sum_ssNH2,ES_Sum_ssO,ES_Sum_sssCH,ES_Sum_sssN,ES_Sum_sssNH,ES_Sum_ssssC,ES_Sum_ssssN,ES_Sum_sssssP,ES_Sum_tCH,ES_Sum_tN,ES_Sum_tsC,IsChiral,LogD,Molecular_Mass,Molecular_Solubility,Molecular_Weight,HBA_Count,HBD_Count,NPlusO_Count,Num_AromaticBonds,Num_AromaticRings,Num_AtomClasses,Num_Atoms,Num_Bonds,Num_BridgeBonds,Num_BridgeHeadAtoms,Num_ChainAssemblies,Num_Chains,Num_ExplicitAtoms,Num_ExplicitBonds,Num_ExplicitHydrogens,Num_Fragments,Num_H_Acceptors,Num_H_Acceptors_Lipinski,Num_H_Donors,Num_H_Donors_Lipinski,Num_Hydrogens,Num_Macro_Chains,Num_Macro_Residues,Num_MesoStereoAtoms,Num_MetalAtoms,Num_NegativeAtoms,Num_PiBonds,Num_PositiveAtoms,Num_PseudoStereoAtoms,Num_RepeatUnits,Num_RingAssemblies,Num_RingBonds,Num_Rings,Num_Rings3,Num_Rings4,Num_Rings5,Num_Rings6,Num_Rings7,Num_Rings8,Num_Rings9Plus,Num_RotatableBonds,Organic_Count,Molecular_FractionalPolarSASA,Molecular_FractionalPolarSurfaceArea,Molecular_PolarSASA,Molecular_PolarSurfaceArea,Molecular_SASA,Molecular_SAVol,Molecular_SurfaceArea,BIC,CHI_0,CHI_1,CHI_2,CHI_3_C,CHI_3_CH,CHI_3_P,CHI_V_0,CHI_V_1,CHI_V_2,CHI_V_3_C,CHI_V_3_CH,CHI_V_3_P,CIC,E_ADJ_equ,E_ADJ_mag,IAC_Mean,IAC_Total,IC,JX,JY,Kappa_1,Kappa_1_AM,Kappa_2,Kappa_2_AM,Kappa_3,Kappa_3_AM,PHI,SC_0,SC_1,SC_2,SC_3_C,SC_3_CH,SC_3_P,SIC,V_ADJ_equ,V_ADJ_mag,Zagreb,Dipole_mag,Dipole_X,Dipole_Y,Dipole_Z,Jurs_DPSA_1,Jurs_DPSA_3,Jurs_FNSA_1,Jurs_FNSA_2,Jurs_FNSA_3,Jurs_FPSA_1,Jurs_FPSA_2,Jurs_FPSA_3,Jurs_PNSA_1,Jurs_PNSA_2,Jurs_PNSA_3,Jurs_PPSA_1,Jurs_PPSA_3,Jurs_RASA,Jurs_RNCG,Jurs_RNCS,Jurs_RPCG,Jurs_RPCS,Jurs_RPSA,Jurs_SASA,Jurs_TASA,Jurs_TPSA,Jurs_WNSA_1,Jurs_WNSA_2,Jurs_WNSA_3,Jurs_WPSA_1,Jurs_WPSA_3,Energy,Minimized_Energy,RadOfGyration,Strain_Energy,PMI_X,Shadow_nu,Shadow_Xlength,Shadow_XY,Shadow_XYfrac,Shadow_XZ,Shadow_XZfrac,Shadow_Ylength,Shadow_YZ,Shadow_YZfrac,Shadow_Zlength,Molecular_Volume
CHEMBL3731721,7.11,5.738,103.899,4,7,2,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3.941,14.093,9.596,0,0,3.824,0,0,0,0,0,0,0,0,0,3.639,0,0,0,0.766,3.322,0,5.289,0,0,0,0,0,0,0,0,0,0,5.738,369.07,-7.564,369.868,3,1,4,21,4,25,25,28,0,0,4,4,25,28,0,1,4,4,1,1,16,0,0,0,0,0,0,0,0,0,2,21,4,0,0,1,3,0,0,0,4,25,0.191,0.21,109.035,75.28,568.735,521.066,356.79,0.64241,17.3885,12.1902,10.8573,1.53845,0,9.60418,15.4099,9.16855,7.06607,0.90037,0,5.35912,1.26039,372.738,505.754,1.71205,70.1941,3.38346,1.88418,1.96188,18.3673,16.2688,7.93499,6.59496,3.70408,2.94948,4.29169,25,28,40,9,0,56,0.72858,271.958,325.212,136,5.19462,5.15418,0.64694,-0.00026,-325.611,38.129,0.7985,-1.27971,-0.0573,0.20149,0.14198,0.01261,435.506,-697.952,-31.2475,109.894,6.88149,0.92638,0.21693,3.30058,0.18905,1.50681,0.07361,545.4,505.251,40.1486,237.525,-380.663,-17.0424,59.9364,3.75316,66.28,10.23,3.47833,56.05,197.613,4.46289,16.0664,100.576,0.58161,48.5938,0.84015,10.7631,31.4206,0.81091,3.6,269.94
CHEMBL3731664,7.82,3.314,96.211,2,6,3,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,1.257,10.701,13.255,0,0,3.065,0,0,0,0,0,0,0,0,0,1.988,0,0,0,1.288,6.459,0,0,0,0,0,0,0,0,0,9.12,2.06,0,3.178,338.105,-5.448,338.794,3,2,6,17,3,24,24,26,0,0,4,4,24,26,0,1,6,6,2,2,15,0,0,0,0,0,0,0,0,0,2,17,3,0,0,0,3,0,0,0,5,24,0.236,0.25,129.939,86.52,548.818,498.011,345.26,0.6947,16.9409,11.707,9.9988,1.27315,0,8.48339,13.8011,7.86786,5.50574,0.59458,0,3.71317,0.97957,324.581,429.05,1.60335,62.5307,3.60538,1.91959,2.00527,18.7811,15.9657,9.08734,7.10971,4.8034,3.55056,4.72965,24,26,35,7,0,46,0.78635,251.94,296.423,122,9.79995,9.46153,2.5531,0.00138,-258.633,51.5593,0.72282,-1.25373,-0.07278,0.27717,0.21952,0.01606,419.489,-727.595,-42.2362,160.856,9.32312,0.87299,0.15599,1.94479,0.18143,1.70906,0.127,580.346,506.638,73.708,243.449,-422.257,-24.5116,93.3524,5.41063,103.85,-2.68,3.81258,106.53,236.941,4.93468,17.2714,101.475,0.47089,50.6452,0.8378,12.4767,35.4663,0.81216,3.5,256.9
CHEMBL3731570,6.68,4.559,119.068,2,9,2,0,1,7,0,0,0,0,0,1,0,0,1,2,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1.294,15.905,9.485,0,5.261,4.214,0,0,0,0,0,12.625,0,0,-0.204,3.54,0,0,0,0.982,6.104,0,5.288,0,0,0,0,0,0,0,0,0,0,4.559,436.13,-7.242,436.891,5,2,7,22,4,31,31,34,0,0,5,6,31,34,0,1,5,7,2,2,21,0,0,0,0,0,0,0,0,0,3,22,4,0,0,1,3,0,0,0,7,31,0.186,0.205,124.886,89.28,667.928,600.662,435.45,0.70122,21.7943,15.084,13.2131,1.81161,0,11.3918,17.8634,10.1669,7.17666,0.76452,0,4.97886,1.08096,470.255,616.131,1.68052,87.3874,3.87323,1.64233,1.71807,24.1349,20.8367,11.4215,9.15759,5.92592,4.52395,6.1553,31,34,47,10,0,63,0.7818,354.371,413.947,162,4.92432,4.8499,0.85291,-2.00E-05,-258.368,56.9973,0.6968,-1.68179,-0.06705,0.30319,0.3338,0.01978,457.385,-1103.93,-44.0114,199.018,12.9859,0.84322,0.14406,2.25361,0.22096,1.76115,0.15677,656.403,553.493,102.91,300.229,-724.623,-28.8892,130.636,8.52399,68.7,12.72,4.60836,55.98,187.858,5.86738,20.5359,122.879,0.56658,60.8267,0.84627,10.5609,30.0664,0.81341,3.5,321.04
CHEMBL3731566,7.38,4.115,97.5,2,2,2,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,1,5,2,0,0,0,0,0,0,0,0,0,2,1.478,3.642,9.22,0,0,2.731,0,0,0,0,0,0,0,0,0,4.028,0,0,8.785,2.97,6.418,0,0,0,0,0,0,0,0,0,0,6.043,0,3.924,332.14,-5.742,332.828,2,3,5,11,2,23,23,24,0,0,4,4,23,24,0,1,5,5,3,3,21,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,2,0,0,0,8,23,0.193,0.197,110.779,70.07,573.421,509.274,355.18,0.67941,16.6565,11.1894,9.14717,1.06903,0,7.3765,14.1658,8.15717,5.33838,0.47673,0,3.43714,1.14194,283.826,369.16,1.60203,70.4895,3.38162,2.35579,2.45237,19.3264,17.3258,10.0957,8.56279,5.5,4.47293,6.45033,23,24,31,6,0,40,0.74755,232.192,268.078,110,6.42261,-3.36683,5.46941,0.00039,-394.628,59.6297,0.81665,-1.47262,-0.08513,0.18334,0.1156,0.01056,508.87,-917.606,-53.0454,114.242,6.58432,0.8249,0.21976,12.0087,0.22739,2.25184,0.17509,623.112,514.007,109.105,317.083,-571.772,-33.0532,71.1855,4.10277,136.39,2.41,3.71752,133.98,233.585,5.74556,20.1095,105.382,0.44026,59.156,0.84048,11.9029,33.8682,0.81296,3.5,279.54
CHEMBL3731538,5.93,5.471,80.339,2,2,2,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,1,0,0,0,1,0,0,0,0,0.623,2.412,8.597,0,0,0.279,0,0,0,0,0,0,0,0,0,3.774,0,0,0,1.221,6.038,0,3.882,0,0,0,-4.821,0,0,0,0,0,0,5.464,334.081,-5.182,334.725,3,2,5,11,2,20,22,23,0,0,4,6,22,23,0,1,5,5,2,2,14,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,2,0,0,0,6,22,0.16,0.182,81.308,59.07,507.974,456.901,323.18,0.65227,16.3281,10.3358,10.0626,2.62969,0,6.82259,12.6394,6.96258,4.70782,0.57797,0,2.92738,1.30704,287.194,398.93,1.99871,71.9537,3.15239,2.38633,2.57041,18.3403,16.5684,7.71349,6.53333,4.99671,4.11704,4.92033,22,23,33,10,0,39,0.7069,219.289,254.084,112,11.0455,10.5987,3.10792,-0.11124,-438.446,48.1006,0.92626,-1.75047,-0.08526,0.07373,0.08692,0.00827,476.365,-900.237,-43.8441,37.9196,4.25654,0.89616,0.14317,1.72232,0.44719,0,0.10383,514.285,460.885,53.4001,244.988,-462.979,-22.5483,19.5015,2.18907,36.17,-2.26,2.93776,38.43,206.982,2.79264,14.5634,84.1033,0.54561,46.9321,0.61796,10.5843,34.9845,0.63382,5.2149,236.32
CHEMBL3731442,5.23,2.962,98.517,2,2,2,0,0,4,0,0,0,0,0,2,0,0,2,2,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,1.256,3.416,9.107,0,0,2.335,0,0,0,0,0,22.506,0,0,-1.164,3.94,0,0,8.665,1.293,6.317,0,0,0,0,0,0,0,0,0,0,0,0,1.302,364.13,-4.688,364.827,4,2,7,11,2,25,25,26,0,0,4,6,25,26,0,1,7,7,3,3,21,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,2,0,0,0,9,25,0.281,0.277,164.457,104.21,584.992,522.321,375.96,0.67382,18.397,11.9391,10.6099,1.76595,0,7.88996,14.9823,8.53346,5.9302,0.67324,0,3.87801,1.23019,324.581,429.05,1.7305,79.6034,3.41366,2.24759,2.35673,21.3018,19.0798,10.3641,8.73117,6.28231,5.10902,6.66354,25,26,35,8,0,43,0.73509,258.347,296.423,122,5.79894,5.76765,-0.60159,0.00084,-361.014,69.8437,0.8057,-1.7377,-0.10283,0.19429,0.1946,0.01546,475.739,-1026.05,-60.7126,114.725,9.13116,0.70449,0.15381,6.95501,0.2582,2.55689,0.2955,590.464,415.979,174.485,280.906,-605.844,-35.8486,67.7409,5.39161,34.76,-1.96,3.49658,36.72,243.842,5.22661,18.2931,104.235,0.46988,53.703,0.83876,12.1264,34.6342,0.81602,3.5,282.63
CHEMBL3731422,9,3.337,88.145,2,2,2,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,0,0,0,0,2,1.408,3.519,9.115,0,0,2.537,0,0,0,0,0,0,0,0,0,4.003,0,0,8.778,1.303,6.366,0,0,0,0,0,0,0,0,0,0,5.396,0,3.146,304.109,-4.877,304.775,2,3,5,11,2,21,21,22,0,0,4,4,21,22,0,1,5,5,3,3,17,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,2,0,0,0,6,21,0.211,0.218,110.779,70.07,523.862,468.251,320.34,0.69716,15.2423,10.1894,8.44006,1.06903,0,6.8765,12.7516,7.15717,4.66934,0.47673,0,3.05631,0.98832,255.981,339.763,1.6666,63.331,3.40398,2.48791,2.60003,17.3554,15.3606,8.58501,7.11458,4.48753,3.54223,5.204,21,22,29,6,0,38,0.77498,206.51,240.215,102,2.83595,0.8983,2.68992,0.00045,-390.719,60.3071,0.84959,-1.47919,-0.09227,0.1504,0.10217,0.01565,474.77,-826.601,-51.5611,84.0511,8.74605,0.8009,0.22031,12.417,0.21106,2.09005,0.19909,558.821,447.564,111.257,265.311,-461.922,-28.8134,46.9695,4.88747,126.77,18.61,3.25092,108.16,191.953,4.81645,16.8576,94.3431,0.52874,49.4764,0.83856,10.5844,29.8228,0.80503,3.5,250.38
CHEMBL3731276,5.72,5.25,93.542,2,6,2,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1.432,11.057,9.389,0,0,4.179,0,0,0,0,0,0,0,0,0,3.59,0,0,0,0.741,3.253,0,5.246,0,0,0,0,0,0,0,0,0,0,5.25,347.059,-6.451,348.226,3,1,4,17,3,21,23,25,0,0,5,5,23,25,0,1,4,4,1,1,15,0,0,0,0,0,0,0,0,0,2,17,3,0,0,0,3,0,0,0,4,23,0.122,0.139,66.2207,47.04,540.016,496.106,338.23,0.68693,16.397,11.1177,9.84114,1.49379,0,8.3872,14.2417,7.92742,5.77714,0.7358,0,3.94702,1.04347,316.2,429.05,1.69937,64.5761,3.48008,2.14531,2.23939,17.8112,15.9946,7.92,6.70537,3.9837,3.24493,4.66304,23,25,35,8,0,47,0.76932,238.776,282.193,120,3.32815,3.31154,-0.3321,0.00048,-306.321,38.1351,0.78847,-1.1958,-0.05887,0.21152,0.14386,0.01295,418.631,-634.896,-31.255,112.31,6.88012,0.92479,0.22923,3.48779,0.19507,1.60191,0.0752,530.941,491.011,39.9299,222.268,-337.092,-16.5945,59.6298,3.65293,44.43,-2.5,3.16225,46.93,193.799,4.51928,15.8183,94.5835,0.55136,46.2158,0.83472,10.8447,30.7501,0.8101,3.50017,250.38
CHEMBL3731202,5.24,5.218,108.159,2,6,2,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0,2,1.419,10.385,9.265,0,0,3.475,0,0,0,0,0,0,0,0,0,4.018,0,0,9.531,1.496,6.426,0,0,0,0,0,0,0,0,0,0,6.051,0,5.197,366.125,-6.854,366.844,2,3,5,17,3,26,26,28,0,0,5,5,26,28,0,1,5,5,3,3,19,0,0,0,0,0,0,0,0,0,2,17,3,0,0,0,3,0,0,0,6,26,0.185,0.187,110.779,70.07,597.7,535.906,373.36,0.7172,18.5183,12.6009,11.013,1.56183,0,8.93873,15.3538,8.78236,6.00977,0.6346,0,3.94185,0.92307,360.025,474.842,1.59964,71.9842,3.77736,1.99183,2.06256,20.727,17.9953,9.97229,8.04601,5.5177,4.24915,5.56886,26,28,38,8,0,49,0.80361,278.585,325.212,132,5.27103,-2.81608,4.45573,0.00012,-541.086,58.7534,0.91329,-1.69905,-0.08183,0.0867,0.05856,0.00793,597.844,-1112.2,-53.5599,56.7587,5.19355,0.83726,0.19396,10.1836,0.21226,2.10199,0.16273,654.603,548.078,106.525,391.35,-728.049,-35.0605,37.1544,3.39971,193.24,-0.71,4.33236,193.95,235.814,5.81943,20.368,114.414,0.47989,60.1833,0.84422,11.7053,33.4076,0.81544,3.5,295.32
CHEMBL3731199,5.85,5.18,97.456,4,7,2,0,1,5,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3.226,13.367,9.425,0,5.964,3.057,0,0,0,0,0,0,0,0,0,3.588,0,0,0,0.72,3.255,0,5.269,0,0,0,0,0,0,0,0,0,0,5.18,353.093,-6.61,353.802,4,1,5,21,4,25,25,28,0,0,4,4,25,28,0,1,4,5,1,1,16,0,0,0,0,0,0,0,0,0,2,21,4,0,0,1,3,0,0,0,4,25,0.15,0.174,82.9594,60.18,552.601,499.591,345.77,0.64241,17.3885,12.1902,10.8573,1.53845,0,9.60418,14.5934,8.35205,5.98229,0.66467,0,4.2363,1.26039,372.738,505.754,1.66327,68.1941,3.38346,1.88095,1.97151,18.3673,15.8721,7.93499,6.34951,3.70408,2.81494,4.0312,25,28,40,9,0,56,0.72858,271.958,325.212,136,2.80454,2.80397,0.05629,-0.00017,-302.976,42.3694,0.77796,-1.37864,-0.06256,0.22203,0.19334,0.01518,423.981,-751.335,-34.0939,121.005,8.27553,0.8897,0.19618,2.98493,0.15478,1.23365,0.11029,544.985,484.876,60.1088,231.063,-409.466,-18.5806,65.9457,4.51004,67.12,17.88,3.42606,49.24,197.483,4.53322,15.8663,98.1145,0.5743,46.4309,0.83611,10.7675,30.5522,0.81069,3.5,261.02
CHEMBL3731180,6.59,4.383,101.923,2,2,2,0,0,4,0,0,0,0,0,1,0,0,1,3,0,0,0,4,2,0,1,0,0,0,0,0,0,0,2,1.377,3.526,9.185,0,0,2.484,0,0,0,0,0,11.101,0,0,-0.282,5.73,0,0,0,1.845,6.385,0,4.932,0,0,0,0,0,0,0,0,5.702,0,4.192,360.135,-5.969,360.838,4,2,6,11,2,25,25,26,0,0,4,5,25,26,0,1,6,6,2,2,21,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,2,0,0,0,9,25,0.18,0.198,108.147,76.14,600.566,534.447,383.69,0.69954,18.2338,12.0832,10.0957,1.35771,0,8.16679,15.3279,8.59853,5.52546,0.53566,0,3.57125,1.07019,318.307,413.947,1.66927,76.7865,3.57366,2.25203,2.36363,21.3018,18.9713,10.9827,9.20881,6.28231,5.05397,6.9881,25,26,34,7,0,43,0.76954,258.347,296.423,120,9.65878,9.58953,-1.15455,0.00044,-426.733,62.2507,0.81813,-1.62156,-0.07493,0.18186,0.17909,0.01788,548.704,-1087.54,-50.253,121.971,11.9977,0.81679,0.15282,3.17668,0.26548,2.62895,0.1832,670.674,547.805,122.87,368.002,-729.384,-33.7034,81.8027,8.04657,166.81,5.06,4.36811,161.75,186.962,6.40228,22.408,114.679,0.47902,66.2435,0.84464,10.6837,30.1607,0.80658,3.5,301.15
CHEMBL3731179,7.18,3.746,92.896,2,2,2,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,2,0,1,0,0,0,0,0,0,0,2,1.489,3.639,9.208,0,0,2.74,0,0,0,0,0,0,0,0,0,5.64,0,0,0,1.904,6.419,0,4.921,0,0,0,0,0,0,0,0,5.881,0,3.555,318.125,-5.542,318.801,3,2,5,11,2,22,22,23,0,0,4,4,22,23,0,1,5,5,2,2,19,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,2,0,0,0,7,22,0.147,0.171,81.308,59.07,550.412,489.937,344.46,0.66229,15.9494,10.6894,8.79362,1.06903,0,7.1265,13.7126,7.53787,4.94423,0.47673,0,3.19376,1.19384,269.87,354.413,1.6329,66.949,3.26558,2.41901,2.53531,18.3403,16.3424,9.33333,7.8303,4.99671,4.00939,5.81663,22,23,30,6,0,39,0.73228,219.289,254.084,106,2.18733,2.16265,0.32768,0.00021,-294.635,50.0031,0.74635,-1.29053,-0.06541,0.25364,0.18243,0.01821,446.313,-771.726,-39.1104,151.678,10.8927,0.86844,0.2151,5.25481,0.19934,1.78147,0.13155,597.992,519.32,78.6714,266.892,-461.486,-23.3877,90.7025,6.51377,138.49,0.7,3.50558,137.79,175.357,5.46914,19.142,100.375,0.49344,56.0247,0.83622,10.6268,30.0766,0.80864,3.5,265.48
CHEMBL3731165,5.7,6.104,113.874,2,11,2,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1.461,22.137,9.734,0,0,5.903,0,0,0,0,0,0,0,0,0,3.636,0,0,0,0.741,3.35,0,5.324,0,0,0,0,0,0,0,0,0,0,6.104,389.129,-8.009,389.877,3,1,4,23,4,26,28,31,0,0,5,5,28,31,0,1,4,4,1,1,20,0,0,0,0,0,0,0,0,0,3,23,4,0,0,0,4,0,0,0,5,28,0.107,0.12,66.2207,47.04,617.23,555.428,390.51,0.63541,19.5099,13.707,11.8314,1.47728,0,10.4013,16.4945,9.52714,6.74542,0.69116,0,4.84437,1.37016,417.81,552.659,1.51755,72.8428,3.43719,1.92183,1.98231,21.2404,18.415,9.87128,7.96621,4.69444,3.59947,5.23921,28,31,43,9,0,60,0.71498,312.765,369.16,148,6.33174,4.49034,4.46405,0.00022,-358.321,39.1358,0.81199,-1.45647,-0.05639,0.188,0.1218,0.01176,466.283,-836.371,-32.3777,107.962,6.75811,0.94186,0.19382,2.82438,0.20481,1.78082,0.05813,574.245,540.863,33.3816,267.761,-480.282,-18.5927,61.9968,3.88081,81.95,8.21,3.15896,73.74,392.123,4.14853,14.5199,111.631,0.54659,42.3109,0.83257,14.0656,40.6779,0.82629,3.5,297.72
CHEMBL3731151,5.33,2.94,74.097,2,2,2,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1.507,3.621,8.926,0,0,2.688,0,0,0,0,0,0,0,0,0,5.201,0,0,0,0.783,3.141,0,10.487,0,0,0,0,0,0,0,0,0,0,2.94,311.027,-3.907,312.162,4,1,5,11,2,18,18,19,0,0,4,4,18,19,0,1,5,5,1,1,14,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,2,0,0,0,4,18,0.154,0.197,72.2514,56.27,467.165,429.496,284.48,0.64466,13.121,8.6894,7.32566,1.06903,0,6.33732,12.0367,6.31651,4.34039,0.52242,0,3.02411,1.19498,214.699,296.423,1.77883,56.9226,2.97493,2.49128,2.63644,14.41,13.1978,6.43787,5.60051,3.13469,2.63018,4.10634,18,19,26,6,0,35,0.71342,168.967,199.421,90,1.99381,-1.06978,-1.68253,0.00016,-117.458,36.2041,0.63127,-0.95473,-0.05875,0.36872,0.28309,0.02218,282.42,-427.127,-26.2799,164.962,9.92426,0.84475,0.22909,4.27113,0.18647,1.26107,0.15524,447.383,377.927,69.4561,126.35,-191.089,-11.7572,73.8013,4.43994,29.58,-3.05,2.48108,32.63,142.069,3.18739,11.7933,75.2849,0.63932,34.9161,0.80017,9.98507,29.3225,0.79368,3.7,206.48
CHEMBL3731055,6.22,2.578,96.52,2,2,4,0,1,6,0,0,0,0,0,0,0,0,0,2,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,1.343,3.52,17.394,0,5.101,3.143,0,0,0,0,0,0,0,0,0,3.994,0,0,8.961,1.709,6.394,0,0,0,0,0,0,0,0,0,0,0,0,2.565,362.126,-4.627,362.814,5,3,8,16,3,25,25,27,0,0,5,5,25,27,0,1,7,8,3,3,19,0,0,0,0,0,0,0,0,0,2,16,3,0,0,1,2,0,0,0,7,25,0.269,0.296,155.969,108.99,579.1,518.844,367.54,0.68494,17.8112,12.1557,10.4294,1.40924,0,8.72782,14.7613,8.46469,5.69477,0.59128,0,3.78885,1.13058,345.371,459.5,1.7726,77.9946,3.51326,1.98516,2.10608,19.7531,17.3755,9.27392,7.62385,4.64639,3.64283,5.29874,25,27,37,8,0,50,0.75654,265.211,310.764,128,3.04782,2.40666,1.87008,0.00078,-335.412,63.3161,0.79462,-1.6945,-0.0945,0.20537,0.21028,0.01673,452.311,-964.524,-53.7886,116.899,9.52745,0.79907,0.18564,10.0249,0.18604,1.52777,0.20092,569.21,454.842,114.368,257.46,-549.017,-30.617,66.5399,5.42312,59.27,14.43,3.45387,44.84,207.093,5.23545,18.3241,100.719,0.49398,53.6777,0.83695,11.127,31.681,0.81349,3.5,272.68
CHEMBL3731002,7.8,3.468,127.086,2,2,2,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,1,10,2,0,0,0,2,0,0,0,0,0,2,1.474,3.657,9.501,0,0,2.723,0,0,0,0,0,0,0,0,0,4.215,0,0,8.906,8.73,6.738,0,0,0,4.883,0,0,0,0,0,0,5.898,0,1.549,430.225,-5.247,430.974,2,3,7,11,2,28,30,32,0,0,5,5,30,32,0,1,7,7,3,3,31,0,0,0,0,0,0,0,0,0,2,17,3,0,0,0,3,0,0,0,10,30,0.142,0.163,101.029,76.55,706.835,620.802,467.52,0.70919,21.3467,14.6009,12.4153,1.56183,0,10.0398,18.5957,10.9784,7.87975,0.85845,0,5.40929,1.14548,419.119,536.955,1.55045,94.5776,3.7614,1.62875,1.70623,24.6387,22.5724,12.8889,11.3273,7.53577,6.44204,8.52283,30,32,42,8,0,53,0.76655,333.051,384,148,8.89545,6.63772,-5.92197,-0.00115,-245.297,64.8264,0.65821,-1.56175,-0.07179,0.34178,0.24192,0.01183,510.252,-1210.67,-55.6514,264.954,9.17491,0.8353,0.16661,9.28305,0.20256,2.05485,0.16469,775.206,647.532,127.674,395.55,-938.521,-43.1413,205.394,7.11245,161.37,51.43,4.85141,109.94,322.056,6.95724,26.7789,136.074,0.39703,80.3822,0.77985,12.7982,38.139,0.77421,3.84906,391.7
CHEMBL3730838,6.71,3.145,113.415,2,2,2,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,8,2,0,1,0,2,0,0,0,0,0,0,1.513,3.621,9.428,0,0,2.669,0,0,0,0,0,0,0,0,0,5.828,0,0,0,8.399,6.728,0,5.283,0,4.896,0,0,0,0,0,0,0,0,2.328,392.209,-3.947,392.926,3,2,7,11,2,25,27,29,0,0,5,5,27,29,0,1,7,7,2,2,29,0,0,0,0,0,0,0,0,0,2,17,3,0,0,0,3,0,0,0,8,27,0.111,0.153,71.5583,65.55,644.647,566.513,427.41,0.69613,19.2254,13.1009,11.3278,1.56183,0,9.38565,17.1425,9.92101,7.25906,0.84521,0,5.11685,1.19868,374.726,490.261,1.57339,88.11,3.5562,1.58258,1.67505,21.7027,20.0743,10.6838,9.50288,5.99039,5.1938,7.06532,27,29,39,8,0,50,0.7479,292.06,339.763,136,13.533,11.2075,7.58505,-0.01254,-151.057,40.1887,0.6182,-1.32708,-0.04946,0.38179,0.27858,0.01344,394.999,-847.921,-31.5979,243.941,8.59084,0.88513,0.16195,2.46412,0.19651,1.56628,0.11486,638.94,565.546,73.3938,252.38,-541.771,-20.1892,155.864,5.48903,32.28,-3.31,4.03677,35.59,258.173,4.72844,20.3809,112.059,0.4393,63.3411,0.72103,12.5156,38.338,0.71067,4.31028,320.36
